id,label
8596,1
8597,4
8598,4
8599,1
8600,3
8601,5
8602,2
8603,4
8604,9
8605,5
8606,0
8607,8
8608,1
8609,9
8610,3
8611,0
8612,3
8613,4
8614,9
8615,1
8616,0
8617,1
8618,3
8619,7
8620,3
8621,2
8622,7
8623,2
8624,2
8625,7
8626,2
8627,3
8628,7
8629,3
8630,1
8631,8
8632,9
8633,6
8634,6
8635,5
8636,1
8637,7
8638,8
8639,4
8640,5
8641,6
8642,5
8643,9
8644,3
8645,5
8646,6
8647,1
8648,4
8649,5
8650,5
8651,6
8652,9
8653,8
8654,1
8655,8
8656,0
8657,9
8658,6
8659,5
8660,9
8661,0
8662,2
8663,9
8664,2
8665,5
8666,2
8667,8
8668,8
8669,8
8670,5
8671,7
8672,7
8673,9
8674,0
8675,5
8676,7
8677,0
8678,6
8679,5
8680,6
8681,6
8682,6
8683,3
8684,4
8685,7
8686,9
8687,6
8688,9
8689,4
8690,3
8691,5
8692,5
8693,1
8694,7
8695,5
8696,7
8697,7
8698,6
8699,7
8700,4
8701,8
8702,0
8703,4
8704,2
8705,3
8706,9
8707,7
8708,8
8709,9
8710,1
8711,0
8712,7
8713,6
8714,4
8715,3
8716,2
8717,5
8718,6
8719,6
8720,0
8721,3
8722,9
8723,7
8724,7
8725,7
8726,5
8727,3
8728,3
8729,2
8730,7
8731,9
8732,4
8733,7
8734,9
8735,2
8736,8
8737,5
8738,6
8739,8
8740,9
8741,2
8742,4
8743,5
8744,4
8745,3
8746,0
8747,0
8748,0
8749,7
8750,1
8751,2
8752,0
8753,1
8754,2
8755,1
8756,4
8757,9
8758,7
8759,3
8760,8
8761,2
8762,7
8763,3
8764,7
8765,3
8766,7
8767,4
8768,8
8769,7
8770,1
8771,7
8772,8
8773,3
8774,7
8775,8
8776,4
8777,4
8778,8
8779,1
8780,7
8781,7
8782,1
8783,4
8784,4
8785,9
8786,6
8787,3
8788,1
8789,7
8790,9
8791,5
8792,9
8793,3
8794,7
8795,4
8796,7
8797,1
8798,6
8799,0
8800,9
8801,2
8802,3
8803,7
8804,2
8805,7
8806,4
8807,5
8808,3
8809,2
8810,0
8811,8
8812,7
8813,1
8814,5
8815,2
8816,8
8817,0
8818,5
8819,8
8820,4
8821,5
8822,5
8823,4
8824,0
8825,0
8826,8
8827,7
8828,8
8829,9
8830,5
8831,7
8832,4
8833,6
8834,1
8835,2
8836,7
8837,7
8838,2
8839,2
8840,6
8841,3
8842,0
8843,6
8844,3
8845,6
8846,5
8847,8
8848,4
8849,1
8850,9
8851,5
8852,5
8853,4
8854,6
8855,9
8856,3
8857,9
8858,5
8859,4
8860,6
8861,7
8862,3
8863,4
8864,8
8865,8
8866,3
8867,2
8868,2
8869,6
8870,0
8871,3
8872,7
8873,1
8874,6
8875,0
8876,1
8877,9
8878,7
8879,3
8880,1
8881,6
8882,5
8883,3
8884,6
8885,6
8886,1
8887,4
8888,7
8889,6
8890,5
8891,5
8892,5
8893,2
8894,7
8895,5
8896,3
8897,2
8898,4
8899,0
8900,4
8901,3
8902,3
8903,7
8904,4
8905,5
8906,4
8907,8
8908,3
8909,9
8910,1
8911,9
8912,4
8913,7
8914,8
8915,7
8916,8
8917,3
8918,3
8919,7
8920,6
8921,0
8922,1
8923,0
8924,0
8925,8
8926,3
8927,5
8928,8
8929,7
8930,7
8931,0
8932,1
8933,6
8934,9
8935,4
8936,0
8937,5
8938,2
8939,4
8940,6
8941,0
8942,2
8943,2
8944,7
8945,5
8946,7
8947,5
8948,9
8949,5
8950,8
8951,8
8952,0
8953,7
8954,1
8955,1
8956,8
8957,5
8958,9
8959,4
8960,8
8961,1
8962,7
8963,8
8964,5
8965,5
8966,6
8967,5
8968,9
8969,3
8970,4
8971,1
8972,3
8973,2
8974,6
8975,7
8976,3
8977,8
8978,0
8979,7
8980,9
8981,2
8982,6
8983,6
8984,8
8985,0
8986,7
8987,2
8988,1
8989,3
8990,8
8991,3
8992,9
8993,4
8994,7
8995,0
8996,5
8997,6
8998,3
8999,6
9000,4
9001,9
9002,0
9003,3
9004,5
9005,8
9006,2
9007,7
9008,9
9009,9
9010,6
9011,7
9012,3
9013,0
9014,1
9015,8
9016,9
9017,3
9018,7
9019,2
9020,0
9021,1
9022,8
9023,7
9024,9
9025,5
9026,3
9027,5
9028,6
9029,2
9030,5
9031,4
9032,9
9033,3
9034,8
9035,7
9036,6
9037,9
9038,8
9039,6
9040,2
9041,3
9042,0
9043,2
9044,5
9045,2
9046,8
9047,5
9048,8
9049,8
9050,9
9051,6
9052,7
9053,3
9054,2
9055,2
9056,8
9057,8
9058,0
9059,1
9060,7
9061,3
9062,6
9063,8
9064,1
9065,1
9066,1
9067,3
9068,8
9069,3
9070,9
9071,0
9072,5
9073,7
9074,8
9075,4
9076,3
9077,3
9078,7
9079,0
9080,7
9081,5
9082,2
9083,5
9084,5
9085,8
9086,6
9087,5
9088,8
9089,4
9090,4
9091,9
9092,3
9093,0
9094,8
9095,5
9096,9
9097,2
9098,8
9099,5
9100,9
9101,3
9102,5
9103,5
9104,1
9105,0
9106,0
9107,0
9108,6
9109,0
9110,8
9111,9
9112,0
9113,1
9114,4
9115,1
9116,7
9117,1
9118,1
9119,3
9120,1
9121,5
9122,8
9123,2
9124,2
9125,6
9126,7
9127,7
9128,3
9129,1
9130,9
9131,3
9132,7
9133,6
9134,2
9135,9
9136,0
9137,1
9138,6
9139,2
9140,1
9141,4
9142,6
9143,2
9144,4
9145,4
9146,4
9147,1
9148,6
9149,5
9150,7
9151,0
9152,6
9153,9
9154,5
9155,6
9156,6
9157,2
9158,9
9159,4
9160,5
9161,8
9162,0
9163,7
9164,7
9165,9
9166,7
9167,9
9168,3
9169,2
9170,8
9171,4
9172,7
9173,4
9174,9
9175,2
9176,9
9177,8
9178,8
9179,4
9180,5
9181,4
9182,7
9183,6
9184,1
9185,8
9186,9
9187,2
9188,7
9189,8
9190,1
9191,5
9192,2
9193,2
9194,6
9195,4
9196,0
9197,6
9198,2
9199,5
9200,3
9201,2
9202,7
9203,6
9204,3
9205,7
9206,4
9207,9
9208,8
9209,4
9210,6
9211,9
9212,4
9213,8
9214,1
9215,1
9216,3
9217,5
9218,3
9219,5
9220,2
9221,9
9222,2
9223,1
9224,6
9225,8
9226,9
9227,6
9228,4
9229,6
9230,8
9231,6
9232,3
9233,5
9234,7
9235,8
9236,2
9237,1
9238,9
9239,8
9240,3
9241,0
9242,7
9243,5
9244,2
9245,5
9246,5
9247,0
9248,1
9249,5
9250,3
9251,5
9252,3
9253,4
9254,1
9255,9
9256,9
9257,2
9258,6
9259,4
9260,2
9261,0
9262,0
9263,7
9264,3
9265,1
9266,1
9267,1
9268,2
9269,2
9270,5
9271,4
9272,8
9273,4
9274,2
9275,1
9276,6
9277,9
9278,3
9279,8
9280,7
9281,4
9282,5
9283,5
9284,2
9285,0
9286,1
9287,7
9288,9
9289,1
9290,9
9291,6
9292,2
9293,9
9294,7
9295,5
9296,5
9297,2
9298,4
9299,2
9300,6
9301,7
9302,4
9303,2
9304,6
9305,3
9306,8
9307,0
9308,5
9309,2
9310,3
9311,2
9312,1
9313,8
9314,6
9315,4
9316,0
9317,9
9318,4
9319,7
9320,6
9321,0
9322,9
9323,8
9324,6
9325,1
9326,5
9327,8
9328,2
9329,8
9330,4
9331,1
9332,5
9333,7
9334,2
9335,1
9336,6
9337,2
9338,8
9339,5
9340,3
9341,2
9342,5
9343,9
9344,0
9345,2
9346,4
9347,7
9348,4
9349,9
9350,9
9351,1
9352,9
9353,2
9354,7
9355,4
9356,1
9357,3
9358,3
9359,7
9360,9
9361,2
9362,2
9363,0
9364,1
9365,5
9366,5
9367,3
9368,5
9369,1
9370,6
9371,7
9372,5
9373,9
9374,7
9375,2
9376,2
9377,4
9378,8
9379,4
9380,0
9381,4
9382,4
9383,1
9384,2
9385,7
9386,0
9387,4
9388,9
9389,0
9390,8
9391,4
9392,1
9393,7
9394,3
9395,0
9396,0
9397,0
9398,2
9399,2
9400,1
9401,2
9402,1
9403,3
9404,3
9405,7
9406,9
9407,1
9408,9
9409,5
9410,0
9411,3
9412,2
9413,5
9414,8
9415,1
9416,5
9417,4
9418,7
9419,2
9420,4
9421,7
9422,4
9423,3
9424,0
9425,1
9426,3
9427,1
9428,9
9429,2
9430,0
9431,2
9432,4
9433,0
9434,9
9435,7
9436,5
9437,7
9438,6
9439,4
9440,2
9441,2
9442,7
9443,2
9444,3
9445,8
9446,2
9447,0
9448,0
9449,5
9450,7
9451,9
9452,7
9453,1
9454,3
9455,3
9456,5
9457,6
9458,2
9459,3
9460,9
9461,3
9462,1
9463,0
9464,8
9465,6
9466,8
9467,7
9468,9
9469,0
9470,2
9471,7
9472,9
9473,2
9474,2
9475,3
9476,3
9477,3
9478,9
9479,9
9480,5
9481,1
9482,2
9483,9
9484,9
9485,8
9486,5
9487,8
9488,7
9489,5
9490,6
9491,3
9492,9
9493,4
9494,9
9495,6
9496,9
9497,1
9498,0
9499,2
9500,9
9501,3
9502,1
9503,6
9504,5
9505,3
9506,1
9507,8
9508,2
9509,4
9510,5
9511,4
9512,3
9513,8
9514,9
9515,0
9516,0
9517,5
9518,9
9519,3
9520,4
9521,7
9522,6
9523,0
9524,8
9525,5
9526,1
9527,3
9528,3
9529,1
9530,1
9531,1
9532,7
9533,2
9534,5
9535,0
9536,3
9537,4
9538,8
9539,4
9540,9
9541,9
9542,4
9543,4
9544,9
9545,1
9546,4
9547,3
9548,2
9549,9
9550,1
9551,8
9552,5
9553,9
9554,6
9555,2
9556,0
9557,9
9558,8
9559,5
9560,4
9561,4
9562,8
9563,5
9564,9
9565,0
9566,7
9567,2
9568,3
9569,9
9570,3
9571,0
9572,0
9573,9
9574,9
9575,7
9576,3
9577,5
9578,6
9579,2
9580,4
9581,7
9582,3
9583,7
9584,4
9585,5
9586,0
9587,2
9588,5
9589,7
9590,5
9591,5
9592,4
9593,6
9594,1
9595,8
9596,5
9597,6
9598,6
9599,8
9600,6
9601,2
9602,2
9603,5
9604,1
9605,2
9606,1
9607,1
9608,1
9609,3
9610,8
9611,1
9612,0
9613,3
9614,1
9615,7
9616,0
9617,7
9618,4
9619,2
9620,3
9621,6
9622,5
9623,1
9624,6
9625,2
9626,2
9627,8
9628,9
9629,9
9630,7
9631,1
9632,7
9633,8
9634,1
9635,8
9636,9
9637,5
9638,4
9639,8
9640,3
9641,4
9642,7
9643,3
9644,5
9645,2
9646,2
9647,2
9648,8
9649,3
9650,4
9651,0
9652,7
9653,2
9654,4
9655,1
9656,6
9657,6
9658,5
9659,5
9660,1
9661,4
9662,3
9663,8
9664,8
9665,1
9666,2
9667,3
9668,0
9669,8
9670,2
9671,5
9672,2
9673,6
9674,2
9675,6
9676,4
9677,6
9678,4
9679,3
9680,6
9681,5
9682,4
9683,8
9684,5
9685,2
9686,8
9687,1
9688,2
9689,1
9690,5
9691,3
9692,1
9693,7
9694,1
9695,0
9696,7
9697,0
9698,2
9699,0
9700,2
9701,9
9702,3
9703,8
9704,4
9705,7
9706,9
9707,9
9708,0
9709,8
9710,1
9711,3
9712,1
9713,3
9714,5
9715,1
9716,1
9717,5
9718,5
9719,7
9720,9
9721,9
9722,5
9723,4
9724,0
9725,6
9726,6
9727,6
9728,5
9729,0
9730,8
9731,2
9732,5
9733,2
9734,3
9735,5
9736,2
9737,0
9738,6
9739,7
9740,2
9741,7
9742,3
9743,5
9744,9
9745,1
9746,2
9747,6
9748,7
9749,8
9750,9
9751,9
9752,2
9753,2
9754,2
9755,5
9756,6
9757,5
9758,6
9759,0
9760,1
9761,6
9762,1
9763,5
9764,9
9765,2
9766,9
9767,3
9768,7
9769,4
9770,5
9771,6
9772,3
9773,0
9774,5
9775,0
9776,6
9777,6
9778,7
9779,6
9780,3
9781,9
9782,4
9783,4
9784,3
9785,8
9786,3
9787,7
9788,2
9789,2
9790,9
9791,2
9792,8
9793,9
9794,5
9795,9
9796,6
9797,4
9798,6
9799,9
9800,1
9801,7
9802,4
9803,5
9804,8
9805,6
9806,2
9807,9
9808,2
9809,4
9810,7
9811,2
9812,4
9813,5
9814,1
9815,9
9816,0
9817,4
9818,0
9819,5
9820,0
9821,6
9822,3
9823,8
9824,3
9825,1
9826,3
9827,6
9828,5
9829,2
9830,8
9831,4
9832,5
9833,9
9834,9
9835,9
9836,8
9837,0
9838,2
9839,8
9840,2
9841,5
9842,5
9843,9
9844,0
9845,2
9846,9
9847,0
9848,9
9849,8
9850,2
9851,1
9852,1
9853,0
9854,8
9855,3
9856,2
9857,6
9858,3
9859,6
9860,4
9861,2
9862,2
9863,8
9864,2
9865,9
9866,9
9867,9
9868,1
9869,0
9870,3
9871,4
9872,6
9873,8
9874,2
9875,3
9876,6
9877,0
9878,8
9879,5
9880,7
9881,0
9882,1
9883,7
9884,4
9885,3
9886,8
9887,6
9888,7
9889,3
9890,2
9891,8
9892,9
9893,0
9894,5
9895,8
9896,3
9897,3
9898,0
9899,1
9900,5
9901,4
9902,1
9903,1
9904,4
9905,6
9906,7
9907,2
9908,2
9909,1
9910,9
9911,3
9912,6
9913,9
9914,7
9915,7
9916,2
9917,6
9918,6
9919,1
9920,2
9921,5
9922,1
9923,2
9924,9
9925,3
9926,5
9927,1
9928,6
9929,3
9930,5
9931,7
9932,4
9933,8
9934,0
9935,8
9936,2
9937,5
9938,0
9939,8
9940,3
9941,1
9942,2
9943,3
9944,3
9945,4
9946,5
9947,3
9948,7
9949,4
9950,0
9951,7
9952,9
9953,2
9954,9
9955,1
9956,8
9957,2
9958,7
9959,9
9960,3
9961,0
9962,8
9963,3
9964,3
9965,2
9966,8
9967,6
9968,7
9969,9
9970,6
9971,8
9972,2
9973,8
9974,6
9975,2
9976,5
9977,9
9978,2
9979,4
9980,7
9981,0
9982,4
9983,5
9984,6
9985,7
9986,5
9987,2
9988,6
9989,1
9990,1
9991,7
9992,9
9993,4
9994,5
9995,6
9996,8
9997,4
9998,2
9999,3
